Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Tipo_via;Tipo_vivienda;Condicion_ocupacion_vivienda_particular;Condicion_ocupacion_vivienda_colectiva;Material_predominante_techo_o_cubierta;Estado_techo_o_cubierta;Material_predominante_paredes_exteriores;Estado_paredes_exteriores;Material_predominante_piso;Estado_piso;El_agua_que_recibe_la_vivienda_es;El_agua_que_recibe_la_vivienda_proviene_o_es_suministrada_por;El_servicio_higienico_de_la_vivienda_es;Disponibilidad_de_energia_electrica_por_red_publica;Disponibilidad_de_otra_fuente_de_energia_electrica;Eliminacion_de_la_basura;Numero_cuartos;Todas_las_personas_comparten_un_mismo_gasto_para_la_alimentacion;Numero_hogares;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;Total_fallecidos_de_la_vivienda;Total_emigrantes_de_la_vivienda;Total_personas_de_la_vivienda;Condicion_ocupacion_de_la_vivienda_particular(recodificada);Numero_cuartos(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes
"Azuay";1;62;4;5;263;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620040050263;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;4;6;109;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620040060109;0;0;2;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;4;6;110;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620040060110;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;4;7;77;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620040070077;0;0;1;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;4;7;108;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620040070108;0;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;5;1;58;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050010058;0;0;6;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;1;194;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";7;"Si";1;"rural";"Cuenca";"Ricaurte";101620050010194;0;0;7;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;5;1;200;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050010200;0;0;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;2;36;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020036;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;2;51;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020051;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;2;87;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020087;0;0;5;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;2;93;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020093;0;0;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;2;94;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020094;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;2;97;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020097;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;2;100;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020100;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;2;111;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";7;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020111;0;0;2;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;5;2;127;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";7;"Si";1;"rural";"Cuenca";"Ricaurte";101620050020127;0;0;7;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;5;3;54;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050030054;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;3;64;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050030064;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;3;79;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101620050030079;0;0;2;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;5;5;66;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620050050066;0;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;5;6;90;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620050060090;0;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;5;7;7;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050070007;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;5;7;24;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";7;"Si";1;"rural";"Cuenca";"Ricaurte";101620050070024;0;0;4;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;5;7;112;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101620050070112;0;0;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;5;7;162;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620050070162;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;6;26;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990060026;0;0;3;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;6;40;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990060040;0;0;3;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;11;7;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990110007;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;11;21;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990110021;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;12;9;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990120009;0;0;1;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;17;44;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990170044;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;19;39;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190039;0;0;4;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;24;14;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240014;0;0;1;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;24;20;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240020;0;0;2;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;24;32;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240032;0;0;4;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;24;33;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240033;0;0;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;24;57;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240057;0;0;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;24;70;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990240070;0;0;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;25;54;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990250054;0;0;6;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;28;30;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990280030;0;0;1;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;29;47;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990290047;0;0;1;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;33;58;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Ladrillo o bloque";"Malo";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990330058;0;0;1;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;41;88;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Teja";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990410088;0;0;5;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;41;114;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990410114;0;0;1;"Ocupada";"Cuatro cuartos";"No"
