Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Numero_hogar;Numero_dormitorios;Cuarto_espacio_exclusivo_para_cocinar;Disponibilidad_servicio_higiénico_inodoro_escusado;Disponibilidad_espacio_con_instalaciones_o_ducha_para_bañarse;Principal_combustible_o_energía_para_cocinar;Agua_que_beben_los_miembros_hogar;Acostumbra_separar_la_basura_orgánica_e_inorgánica;Acostumbra_separar_desperdicios_para_dar_a_los_animales_plantas;Acostumbra_separar_papel_cartón_plástico_o_vidrio_para_vender_regalar_reutilizar;Tiene_este_hogar_perros;Número_perros;Tiene_este_hogar_gatos;Número_gatos;Tenencia_propiedad_de_la_vivienda;Dispone_servicio_de_teléfono_convencional;Dispone_servicio_de_teléfono_celular;Dispone_servicio_de_televisión_pagada;Dispone_servicio_de_internet_fijo;Dispone_computadora;Dispone_refrigeradora;Dispone_máquina_lavadora_de_ropa;Dispone_máquina_secadora_de_ropa;Dispone_horno_microondas;Dispone_máquina_extractora_de_olores;Dispone_automóvil_o_camioneta_para_uso_exclusivo;Dispone_motocicleta_para_uso_exclusivo;Alguna_persona_falleció_en_los_últimos_tres_años(enero_2020);Número_personas_fallecidas;Alguna_persona_viajó_a_otro_país_y_todavía_no_regresa(nov._2010);Numero_personas_emigrantes;Total_hombres_en_el_hogar;Total_mujeres_en_el_hogar;Total_personas_en_el_hogar;Existe_alguna_persona_que_no_haya_sido_mencionada_en_el_hogar;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;ID_HOG;Numero_dormitorios(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes;TipoPareja;TipoDeHogar
"Azuay";1;62;3;4;72;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620030040072;10162003004007201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;4;88;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101620030040088;10162003004008801;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;3;4;91;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620030040091;10162003004009101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;5;2;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050002;10162003005000201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;5;9;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050009;10162003005000901;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;5;25;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050025;10162003005002501;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;3;5;42;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050042;10162003005004201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;5;72;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;0;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050072;10162003005007201;"Dos dormitorios";"No";"";"Extenso"
"Azuay";1;62;3;5;83;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"No";"No";"Si";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050083;10162003005008301;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;5;102;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620030050102;10162003005010201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;6;82;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101620030060082;10162003006008201;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;3;6;83;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030060083;10162003006008301;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;6;107;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030060107;10162003006010701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;3;6;121;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620030060121;10162003006012101;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;3;6;122;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620030060122;10162003006012201;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;3;8;11;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030080011;10162003008001101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;8;119;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620030080119;10162003008011901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;1;4;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040010004;10162004001000401;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;1;39;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040010039;10162004001003901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;1;58;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040010058;10162004001005801;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;1;60;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Prestada o cedida(no paga)";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040010060;10162004001006001;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;1;68;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040010068;10162004001006801;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;2;16;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020016;10162004002001601;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;2;39;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020039;10162004002003901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;2;42;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020042;10162004002004201;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;2;87;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;0;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020087;10162004002008701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;3;7;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"No";"No";"Si";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030007;10162004003000701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;14;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030014;10162004003001401;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;22;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;4;6;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030022;10162004003002201;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;3;34;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;6;7;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030034;10162004003003401;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;69;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030069;10162004003006901;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;71;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030071;10162004003007101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;74;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030074;10162004003007401;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;3;97;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"No";;"No";;"Arrendada/anticresis";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030097;10162004003009701;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;4;3;101;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040030101;10162004003010101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;9;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"Si";"No";"Si";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040009;10162004004000901;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;17;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040017;10162004004001701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;25;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Propia(regala,donada,heredada o por posesion)";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;5;1;6;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040025;10162004004002501;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;46;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"Si";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040046;10162004004004601;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;57;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040057;10162004004005701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;4;127;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"Si";"Si";"No";"Si";"No";"No";"Si";"No";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040127;10162004004012701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;4;131;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040131;10162004004013101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;8;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050008;10162004005000801;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;13;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050013;10162004005001301;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;25;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050025;10162004005002501;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;5;35;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050035;10162004005003501;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;43;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050043;10162004005004301;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;5;87;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050087;10162004005008701;"Dos dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;4;5;91;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050091;10162004005009101;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;95;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050095;10162004005009501;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;5;97;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050097;10162004005009701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;5;103;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050103;10162004005010301;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;5;110;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050110;10162004005011001;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
